num__MSSubClass,num__LotArea,num__OverallCond,num__YearBuilt,num__YearRemodAdd,num__BsmtFinSF2,num__TotalBsmtSF,cat__MSZoning_C (all),cat__MSZoning_FV,cat__MSZoning_RH,cat__MSZoning_RL,cat__MSZoning_RM,cat__LotConfig_Corner,cat__LotConfig_CulDSac,cat__LotConfig_FR2,cat__LotConfig_FR3,cat__LotConfig_Inside,cat__BldgType_1Fam,cat__BldgType_2fmCon,cat__BldgType_Duplex,cat__BldgType_Twnhs,cat__BldgType_TwnhsE,cat__Exterior1st_AsbShng,cat__Exterior1st_AsphShn,cat__Exterior1st_BrkComm,cat__Exterior1st_BrkFace,cat__Exterior1st_CBlock,cat__Exterior1st_CemntBd,cat__Exterior1st_HdBoard,cat__Exterior1st_ImStucc,cat__Exterior1st_MetalSd,cat__Exterior1st_Plywood,cat__Exterior1st_Stone,cat__Exterior1st_Stucco,cat__Exterior1st_VinylSd,cat__Exterior1st_Wd Sdng,cat__Exterior1st_WdShing,SalePrice
-0.631545739,-0.407693189,1.268608656,-1.075121197,-1.683818102,-0.285504061,-0.321851035,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119750
0.662156374,-0.315083027,-0.524174055,1.044741708,0.873470313,-0.285504061,-2.410445374,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,198500
-0.866764305,-0.337119783,0.372217301,0.196796546,-0.381048532,-0.285504061,-0.185638361,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,135000
0.074109959,0.052103247,-0.524174055,0.979515157,0.825219588,-0.285504061,-0.321851035,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,223500
-0.866764305,-0.05631387,-0.524174055,1.077354983,0.969971762,-0.285504061,1.417130773,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307000
-0.866764305,-0.250088546,0.372217301,-0.748988443,0.825219588,-0.285504061,-0.20380005,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132000
-0.866764305,0.32407586,0.372217301,-0.488082239,0.101458716,-0.285504061,0.286565577,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168000
0.074109959,-0.134790755,-0.524174055,0.979515157,0.825219588,-0.285504061,-0.015372518,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,287000
0.074109959,0.083159265,0.372217301,0.262023097,-0.284547083,0.410039224,-1.186801516,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,197000
-0.866764305,-0.063101563,0.372217301,-0.455468963,0.535715239,-0.285504061,0.018680651,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,134450
-0.866764305,-0.291000666,-0.524174055,-0.390242413,-1.249561578,-0.285504061,-0.049425686,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,133700
-0.866764305,0.073303163,-0.524174055,1.17519481,1.114723937,-0.285504061,1.457994576,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306000
-0.866764305,0.062424259,-0.524174055,0.16418327,-0.429299257,-0.285504061,0.297916633,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180000
-0.866764305,0.048941856,-0.524174055,1.142581534,1.018222487,-0.285504061,0.96989916,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232600
1.485421355,-0.65595537,-0.524174055,1.17519481,1.066473212,-0.285504061,0.736067402,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175900
-0.866764305,-0.147808247,-0.524174055,0.979515157,0.776968863,-0.285504061,0.341050647,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178000
-0.866764305,-0.081976927,-0.524174055,1.012128432,0.825219588,-0.285504061,1.160596903,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227000
0.074109959,-0.02693153,-0.524174055,0.033730168,-0.622302156,-0.285504061,-0.748650748,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165150
0.309328525,0.994383748,0.372217301,-1.564320329,0.921721037,-0.285504061,0.595314305,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,223500
0.074109959,-0.176539713,-0.524174055,1.044741708,0.873470313,-0.285504061,-0.448982864,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207500
-0.866764305,0.329189875,-0.524174055,1.17519481,1.066473212,-0.285504061,1.144705425,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256300
-0.866764305,0.322402183,-0.524174055,1.109968259,1.018222487,-0.285504061,1.952900626,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377426
0.074109959,0.229606057,-0.524174055,1.24042136,1.162974661,-0.285504061,-0.489846666,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,224500
-0.866764305,0.037784005,-0.524174055,1.142581534,1.018222487,-0.285504061,1.349024436,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,249700
-0.631545739,0.010261306,1.268608656,-2.803624797,0.487464514,-0.285504061,-0.95523997,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100000
0.074109959,0.905771816,-0.524174055,1.109968259,1.018222487,-0.285504061,1.784904994,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,437154
-0.866764305,-0.0478525,-0.524174055,-0.227176035,-1.008307954,-0.285504061,0.82460564,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,180500
-0.631545739,-0.170681841,0.372217301,-1.792613257,-1.683818102,-0.285504061,-0.249204275,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121000
-0.866764305,0.267635731,-0.524174055,0.783835504,0.487464514,-0.285504061,-0.162936248,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156000
0.544547091,1.000799512,-0.524174055,-0.064109658,-0.76705433,-0.285504061,-0.280987233,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,180000
-0.866764305,-0.166404665,-1.42056541,-0.161949484,-0.911806505,-0.285504061,-0.013102306,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107000
-0.866764305,0.390744019,-0.524174055,1.142581534,1.066473212,-0.285504061,1.553343448,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,377500
0.074109959,-0.051013891,-0.524174055,0.88167533,0.632216689,-0.285504061,-0.521629624,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185000
0.544547091,0.204221946,0.372217301,-0.259789311,0.680467413,-0.285504061,-1.22993553,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,175000
0.074109959,-0.163150292,-0.524174055,1.012128432,0.825219588,-0.285504061,-0.523899835,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,195000
1.485421355,-0.281888421,-0.524174055,1.109968259,0.969971762,-0.285504061,1.566964715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,319900
0.779765657,0.762486415,-0.524174055,0.196796546,-0.381048532,1.048674423,0.679312121,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190000
0.074109959,2.734078654,-0.524174055,1.17519481,1.114723937,-0.285504061,4.713477491,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184750
-0.27871789,-0.423965055,0.372217301,-1.531707054,-1.683818102,-0.285504061,-0.630599763,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109500
-0.866764305,-0.345860099,-0.524174055,-0.325015862,-1.153060129,-0.285504061,-0.049425686,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129000
-0.866764305,0.050708515,-0.524174055,-0.259789311,-0.284547083,-0.285504061,-0.024453363,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148000
0.074109959,0.086134692,-0.524174055,0.229409821,-0.332797807,-0.285504061,-0.884863422,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158900
-0.866764305,-0.529034817,-2.316956766,-0.814214994,-1.683818102,-0.285504061,-2.410445374,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39300
2.426295619,-0.698076256,-0.524174055,1.077354983,0.969971762,-0.285504061,-1.048318631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151000
1.485421355,-0.708304286,-0.524174055,1.077354983,0.921721037,-0.285504061,0.711095078,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178740
0.779765657,-0.162313453,-0.524174055,-0.129336209,-0.86355578,-0.285504061,1.185569227,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124000
0.309328525,0.069304933,1.268608656,-1.368640676,-1.683818102,-0.285504061,-0.612438073,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,230000
-0.866764305,0.032577008,1.268608656,0.001116893,0.921721037,-0.285504061,0.445480364,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145000
-0.866764305,-0.419966825,0.372217301,-0.129336209,-0.86355578,-0.285504061,-0.421740329,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125500
-0.866764305,0.221516615,-0.524174055,1.077354983,0.921721037,-0.285504061,0.21845924,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,158000
-0.631545739,0.248295457,1.268608656,-1.62954688,1.018222487,-0.285504061,-0.421740329,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,163500
0.074109959,0.721574295,-0.524174055,-0.19456276,-0.284547083,4.28611226,-0.0925597,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,129000
-0.866764305,-0.31387426,-0.524174055,1.17519481,1.066473212,-0.285504061,0.386454871,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194500
-0.866764305,-0.32633386,1.268608656,0.033730168,-0.622302156,-0.285504061,-0.448982864,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127000
0.074109959,0.055543584,0.372217301,0.588155851,0.197960165,-0.285504061,-0.578384905,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228500
0.074109959,0.122862617,-0.524174055,0.88167533,0.632216689,-0.285504061,0.055004031,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,280000
0.309328525,0.021233193,3.061391367,-1.466480503,0.921721037,-0.285504061,0.486344166,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234000
0.074109959,-0.25780606,-0.524174055,0.914288606,0.728718138,-0.285504061,-0.246934064,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175000
1.485421355,-0.248972761,-0.524174055,0.718608953,0.439213789,5.032240512,1.230973452,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,193000
-0.866764305,-0.151527531,0.372217301,-0.455468963,1.018222487,-0.285504061,-2.410445374,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120000
-0.866764305,-0.049340214,-0.524174055,1.24042136,1.211225386,-0.285504061,1.971062315,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395192
-0.161108607,-0.108290859,-1.42056541,-0.55330879,-0.622302156,-0.285504061,-0.153855403,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136900
0.662156374,-0.14036968,1.268608656,0.392476199,-0.091544183,0.302546171,-0.503467934,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144000
2.426295619,-0.749588334,-0.524174055,1.044741708,0.873470313,-0.285504061,-0.676003988,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175500
-0.161108607,-0.668507952,1.268608656,-0.781601718,-1.683818102,-0.285504061,-0.775893282,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000
0.074109959,0.052103247,-0.524174055,1.012128432,0.825219588,-0.285504061,0.150352903,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,255900
0.779765657,-0.206201,-0.524174055,-0.259789311,-1.056558679,4.216557932,-0.557953004,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110000
-0.161108607,0.292647914,-0.524174055,0.555542576,0.149709441,0.991766336,0.322888957,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,229000
-0.161108607,-0.173843232,0.372217301,-2.640558419,0.535715239,-0.285504061,0.059544453,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,124900
0.426937808,-0.331168929,-0.524174055,-0.977281371,-1.683818102,-0.285504061,-0.326391457,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,164000
-0.866764305,0.028299832,-0.524174055,1.109968259,1.018222487,-0.285504061,1.775824149,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,257000
-0.866764305,0.028020885,-0.524174055,1.17519481,1.066473212,-0.285504061,1.156056481,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239000
-0.161108607,0.068468094,-0.524174055,1.044741708,0.873470313,-0.285504061,0.681582332,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000
0.779765657,0.03536647,-0.524174055,0.555542576,0.197960165,-0.285504061,1.918847457,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171000
0.074109959,0.121746832,-0.524174055,1.044741708,0.921721037,-0.285504061,0.270674098,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285000
0.074109959,0.214821904,0.372217301,-0.096722933,-0.815305055,-0.285504061,-0.376336105,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,193500
2.426295619,-0.698262221,-0.524174055,1.109968259,0.969971762,-0.285504061,-1.048318631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144152
0.074109959,-0.122238172,-0.524174055,1.044741708,0.921721037,-0.285504061,-0.01991294,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000
0.074109959,0.028857724,-0.524174055,0.946901881,0.728718138,-0.285504061,-0.210610684,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248000
-0.866764305,9.712849426,-0.524174055,0.001116893,0.825219588,-0.285504061,1.31951169,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,302000
-0.866764305,0.496836584,-0.524174055,1.077354983,0.969971762,-0.285504061,1.750851825,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,326000
3.131951317,-0.054268264,1.268608656,-1.009894646,0.680467413,0.858980799,-0.948429336,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127500
0.074109959,0.058333047,-0.524174055,1.044741708,0.873470313,-0.285504061,-0.503467934,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180000
-0.161108607,-0.257527113,1.268608656,-1.662160155,-1.683818102,-0.285504061,-1.686247989,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,89500
-0.866764305,0.539515363,0.372217301,-0.161949484,0.825219588,4.222881052,1.033465074,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190000
1.485421355,-0.559625924,-0.524174055,0.555542576,0.197960165,-0.285504061,0.377374026,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,189000
0.074109959,-0.153201208,-0.524174055,0.88167533,0.632216689,-0.285504061,-0.269636176,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192000
-0.866764305,0.021512139,-0.524174055,-0.19456276,-0.96005723,-0.285504061,-0.231042585,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94750
-0.866764305,0.241414782,-0.524174055,1.17519481,1.114723937,-0.285504061,1.444373308,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,320000
-0.866764305,-0.071562933,-0.524174055,-0.55330879,-1.490815202,1.548200964,-0.013102306,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,128000
-0.866764305,-0.343721511,1.268608656,-0.325015862,0.439213789,-0.285504061,-0.340012725,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135000
0.779765657,-0.341396959,-0.524174055,0.262023097,-0.284547083,-0.285504061,-2.410445374,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118964
2.896732751,-0.818209117,1.268608656,0.033730168,-0.622302156,-0.285504061,-0.980212294,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81000
2.426295619,-0.787803973,-1.42056541,-0.031496382,-0.718803606,1.440707911,-1.170910038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88000
-0.866764305,0.230907806,-0.524174055,1.142581534,1.066473212,-0.285504061,1.339943591,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,325000
-0.866764305,-0.261711308,0.372217301,-0.325015862,-1.153060129,-0.285504061,0.186676282,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139950
-0.866764305,-0.065426115,-0.524174055,1.142581534,1.066473212,-0.285504061,1.664583798,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,147000
-0.866764305,0.280281296,-0.524174055,0.979515157,0.825219588,-0.285504061,1.087950144,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,205000
0.544547091,-0.258456934,-0.524174055,-0.357629137,-1.201310854,-0.285504061,0.030031707,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127000
2.426295619,-0.748007639,-0.524174055,0.914288606,0.728718138,-0.285504061,-0.648761453,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,174000
-0.866764305,-0.121587298,-0.524174055,0.914288606,0.728718138,-0.285504061,0.922224724,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,191000
2.426295619,-0.837735356,-2.316956766,0.001116893,-0.670552881,-0.285504061,-1.313933346,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89500
-0.631545739,-0.125492546,0.372217301,-0.977281371,-1.683818102,-0.285504061,-0.884863422,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113000
0.426937808,-0.21289571,2.165000012,-1.042507922,0.583965964,-0.285504061,-0.775893282,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,179500
-0.866764305,-0.028233279,-0.524174055,1.077354983,0.969971762,-0.285504061,2.129977102,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,305900
-0.866764305,-0.200250146,-0.524174055,1.142581534,1.066473212,-0.285504061,0.143542269,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155000
-0.866764305,-0.218939546,-0.524174055,-0.55330879,-1.490815202,-0.285504061,-2.410445374,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93000
-0.866764305,0.348902078,1.268608656,-0.455468963,0.921721037,-0.285504061,0.942656625,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257500
-0.161108607,13.79020706,1.268608656,-0.422855688,1.018222487,-0.285504061,0.867739654,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,277000
0.074109959,0.307803994,-0.524174055,0.81644878,0.583965964,-0.285504061,0.554450503,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,328000
0.074109959,-0.110615411,0.372217301,-0.227176035,-0.332797807,-0.285504061,-0.557953004,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,165000
-0.866764305,-0.287374364,0.372217301,0.359862923,1.018222487,-0.285504061,-0.492116878,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129500
0.074109959,-0.125771492,-0.524174055,0.849062055,0.583965964,-0.285504061,-0.539791314,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,204750
0.309328525,0.077766303,1.268608656,-1.596933605,0.439213789,-0.285504061,-1.075561166,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191000
-0.866764305,-0.012798252,-0.524174055,-0.390242413,-1.249561578,-0.285504061,0.763309937,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165500
0.074109959,0.015096375,-0.524174055,0.946901881,0.728718138,-0.285504061,-0.233312797,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173000
-0.161108607,-0.194299292,0.372217301,-1.107734473,-1.683818102,-0.285504061,-0.639680608,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119500
-0.866764305,-0.077606769,-0.524174055,-0.488082239,-1.394313753,-0.285504061,0.849577964,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127500
0.309328525,0.010261306,2.165000012,-2.640558419,0.632216689,-0.285504061,-0.780433705,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159500
-0.161108607,0.183672904,2.165000012,-1.825226533,-1.683818102,-0.285504061,-0.421740329,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153900
-0.866764305,-0.333772427,1.268608656,-0.455468963,-1.346063028,-0.285504061,-0.557953004,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129900
-0.866764305,-0.02693153,-0.524174055,0.16418327,-0.429299257,-0.285504061,0.064084876,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152000
-0.866764305,0.095525883,0.372217301,-0.031496382,-0.718803606,-0.285504061,0.863199231,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,185000
